variant,step,fact_id,condition,control,layer,flipped,logit_diff,first_flip_layer,first_positive_diff_layer
final,535,cf_9589,latent,mismatched,24,False,-1.623206377029419,,
final,535,cf_9589,latent,mismatched,-1,False,,,0.0
final,535,cf_17430,latent,mismatched,0,False,4.754612922668457,,
final,535,cf_17430,latent,mismatched,1,False,2.7562789916992188,,
final,535,cf_17430,latent,mismatched,2,False,2.5946507453918457,,
final,535,cf_17430,latent,mismatched,3,False,2.7484207153320312,,
final,535,cf_17430,latent,mismatched,4,False,3.4834470748901367,,
final,535,cf_17430,latent,mismatched,5,False,3.744302272796631,,
final,535,cf_17430,latent,mismatched,6,False,3.751192569732666,,
final,535,cf_17430,latent,mismatched,7,False,3.6587657928466797,,
final,535,cf_17430,latent,mismatched,8,False,3.4420390129089355,,
final,535,cf_17430,latent,mismatched,9,False,3.325253963470459,,
final,535,cf_17430,latent,mismatched,10,False,3.0735764503479004,,
final,535,cf_17430,latent,mismatched,11,False,2.9438257217407227,,
final,535,cf_17430,latent,mismatched,12,False,2.991720199584961,,
final,535,cf_17430,latent,mismatched,13,False,2.835578680038452,,
final,535,cf_17430,latent,mismatched,14,False,2.8856277465820312,,
final,535,cf_17430,latent,mismatched,15,False,3.0941452980041504,,
final,535,cf_17430,latent,mismatched,16,False,3.0630035400390625,,
final,535,cf_17430,latent,mismatched,17,False,3.595808982849121,,
final,535,cf_17430,latent,mismatched,18,False,3.743321657180786,,
final,535,cf_17430,latent,mismatched,19,False,4.178167819976807,,
final,535,cf_17430,latent,mismatched,20,False,4.985085487365723,,
final,535,cf_17430,latent,mismatched,21,False,3.7719759941101074,,
final,535,cf_17430,latent,mismatched,22,False,2.372100353240967,,
final,535,cf_17430,latent,mismatched,23,False,2.395252227783203,,
final,535,cf_17430,latent,mismatched,24,False,1.174795150756836,,
final,535,cf_17430,latent,mismatched,-1,False,,,0.0
final,535,cf_10912,latent,mismatched,0,False,3.7111358642578125,,
final,535,cf_10912,latent,mismatched,1,False,-3.033367156982422,,
final,535,cf_10912,latent,mismatched,2,False,-2.8142566680908203,,
final,535,cf_10912,latent,mismatched,3,False,-2.4594364166259766,,
final,535,cf_10912,latent,mismatched,4,False,-2.4379348754882812,,
final,535,cf_10912,latent,mismatched,5,False,-2.7055835723876953,,
final,535,cf_10912,latent,mismatched,6,False,-2.753997802734375,,
final,535,cf_10912,latent,mismatched,7,False,-2.667530059814453,,
final,535,cf_10912,latent,mismatched,8,False,-2.7038726806640625,,
final,535,cf_10912,latent,mismatched,9,False,-2.668527603149414,,
final,535,cf_10912,latent,mismatched,10,False,-2.929931640625,,
final,535,cf_10912,latent,mismatched,11,False,-3.374227523803711,,
final,535,cf_10912,latent,mismatched,12,False,-3.848834991455078,,
final,535,cf_10912,latent,mismatched,13,False,-4.4271697998046875,,
final,535,cf_10912,latent,mismatched,14,False,-4.883962631225586,,
final,535,cf_10912,latent,mismatched,15,False,-5.588409423828125,,
final,535,cf_10912,latent,mismatched,16,False,-6.711831092834473,,
final,535,cf_10912,latent,mismatched,17,False,-7.117098808288574,,
final,535,cf_10912,latent,mismatched,18,False,-6.668953895568848,,
final,535,cf_10912,latent,mismatched,19,False,-6.1657514572143555,,
final,535,cf_10912,latent,mismatched,20,False,-6.389171600341797,,
final,535,cf_10912,latent,mismatched,21,False,-6.41788387298584,,
final,535,cf_10912,latent,mismatched,22,False,-6.49466609954834,,
final,535,cf_10912,latent,mismatched,23,False,-5.978519439697266,,
final,535,cf_10912,latent,mismatched,24,False,-4.86149787902832,,
final,535,cf_10912,latent,mismatched,-1,False,,,0.0
final,535,cf_18360,latent,self,0,False,6.834830284118652,,
final,535,cf_18360,latent,self,1,False,6.834830284118652,,
final,535,cf_18360,latent,self,2,False,6.834830284118652,,
final,535,cf_18360,latent,self,3,False,6.834830284118652,,
final,535,cf_18360,latent,self,4,False,6.834830284118652,,
final,535,cf_18360,latent,self,5,False,6.834830284118652,,
final,535,cf_18360,latent,self,6,False,6.834830284118652,,
final,535,cf_18360,latent,self,7,False,6.834830284118652,,
final,535,cf_18360,latent,self,8,False,6.834830284118652,,
final,535,cf_18360,latent,self,9,False,6.834830284118652,,
final,535,cf_18360,latent,self,10,False,6.834830284118652,,
final,535,cf_18360,latent,self,11,False,6.834830284118652,,
final,535,cf_18360,latent,self,12,False,6.834830284118652,,
final,535,cf_18360,latent,self,13,False,6.834830284118652,,
final,535,cf_18360,latent,self,14,False,6.834830284118652,,
final,535,cf_18360,latent,self,15,False,6.834830284118652,,
final,535,cf_18360,latent,self,16,False,6.834830284118652,,
final,535,cf_18360,latent,self,17,False,6.834830284118652,,
final,535,cf_18360,latent,self,18,False,6.834830284118652,,
final,535,cf_18360,latent,self,19,False,6.834830284118652,,
final,535,cf_18360,latent,self,20,False,6.834830284118652,,
final,535,cf_18360,latent,self,21,False,6.834830284118652,,
final,535,cf_18360,latent,self,22,False,6.834830284118652,,
final,535,cf_18360,latent,self,23,False,6.834830284118652,,
final,535,cf_18360,latent,self,24,False,7.199109077453613,,
final,535,cf_18360,latent,self,-1,False,,,0.0
final,535,cf_5407,latent,self,0,False,4.237634658813477,,
final,535,cf_5407,latent,self,1,False,4.237634658813477,,
final,535,cf_5407,latent,self,2,False,4.237634658813477,,
final,535,cf_5407,latent,self,3,False,4.237634658813477,,
final,535,cf_5407,latent,self,4,False,4.237634658813477,,
final,535,cf_5407,latent,self,5,False,4.237634658813477,,
final,535,cf_5407,latent,self,6,False,4.237634658813477,,
final,535,cf_5407,latent,self,7,False,4.237634658813477,,
final,535,cf_5407,latent,self,8,False,4.237634658813477,,
final,535,cf_5407,latent,self,9,False,4.237634658813477,,
final,535,cf_5407,latent,self,10,False,4.237634658813477,,
final,535,cf_5407,latent,self,11,False,4.237634658813477,,
final,535,cf_5407,latent,self,12,False,4.237634658813477,,
final,535,cf_5407,latent,self,13,False,4.237634658813477,,
final,535,cf_5407,latent,self,14,False,4.237634658813477,,
final,535,cf_5407,latent,self,15,False,4.237634658813477,,
final,535,cf_5407,latent,self,16,False,4.237634658813477,,
final,535,cf_5407,latent,self,17,False,4.237634658813477,,
final,535,cf_5407,latent,self,18,False,4.237634658813477,,
final,535,cf_5407,latent,self,19,False,4.237634658813477,,
final,535,cf_5407,latent,self,20,False,4.237634658813477,,
final,535,cf_5407,latent,self,21,False,4.237634658813477,,
final,535,cf_5407,latent,self,22,False,4.237634658813477,,
final,535,cf_5407,latent,self,23,False,4.237634658813477,,
final,535,cf_5407,latent,self,24,False,4.229004859924316,,
final,535,cf_5407,latent,self,-1,False,,,0.0
final,535,cf_2129,latent,self,0,False,4.298952102661133,,
final,535,cf_2129,latent,self,1,False,4.298952102661133,,
final,535,cf_2129,latent,self,2,False,4.298952102661133,,
final,535,cf_2129,latent,self,3,False,4.298952102661133,,
final,535,cf_2129,latent,self,4,False,4.298952102661133,,
final,535,cf_2129,latent,self,5,False,4.298952102661133,,
final,535,cf_2129,latent,self,6,False,4.298952102661133,,
final,535,cf_2129,latent,self,7,False,4.298952102661133,,
final,535,cf_2129,latent,self,8,False,4.298952102661133,,
final,535,cf_2129,latent,self,9,False,4.298952102661133,,
final,535,cf_2129,latent,self,10,False,4.298952102661133,,
final,535,cf_2129,latent,self,11,False,4.298952102661133,,
final,535,cf_2129,latent,self,12,False,4.298952102661133,,
final,535,cf_2129,latent,self,13,False,4.298952102661133,,
final,535,cf_2129,latent,self,14,False,4.298952102661133,,
final,535,cf_2129,latent,self,15,False,4.298952102661133,,
final,535,cf_2129,latent,self,16,False,4.298952102661133,,
final,535,cf_2129,latent,self,17,False,4.298952102661133,,
final,535,cf_2129,latent,self,18,False,4.298952102661133,,
final,535,cf_2129,latent,self,19,False,4.298952102661133,,
final,535,cf_2129,latent,self,20,False,4.298952102661133,,
final,535,cf_2129,latent,self,21,False,4.298952102661133,,
final,535,cf_2129,latent,self,22,False,4.298952102661133,,
final,535,cf_2129,latent,self,23,False,4.298952102661133,,
final,535,cf_2129,latent,self,24,False,4.141519546508789,,
final,535,cf_2129,latent,self,-1,False,,,0.0
final,535,cf_3305,latent,self,0,False,-3.0347862243652344,,
final,535,cf_3305,latent,self,1,False,-3.0347862243652344,,
final,535,cf_3305,latent,self,2,False,-3.0347862243652344,,
final,535,cf_3305,latent,self,3,False,-3.0347862243652344,,
final,535,cf_3305,latent,self,4,False,-3.0347862243652344,,
final,535,cf_3305,latent,self,5,False,-3.0347862243652344,,
final,535,cf_3305,latent,self,6,False,-3.0347862243652344,,
final,535,cf_3305,latent,self,7,False,-3.0347862243652344,,
final,535,cf_3305,latent,self,8,False,-3.0347862243652344,,
final,535,cf_3305,latent,self,9,False,-3.0347862243652344,,
final,535,cf_3305,latent,self,10,False,-3.0347862243652344,,
final,535,cf_3305,latent,self,11,False,-3.0347862243652344,,
final,535,cf_3305,latent,self,12,False,-3.0347862243652344,,
final,535,cf_3305,latent,self,13,False,-3.0347862243652344,,
final,535,cf_3305,latent,self,14,False,-3.0347862243652344,,
final,535,cf_3305,latent,self,15,False,-3.0347862243652344,,
final,535,cf_3305,latent,self,16,False,-3.0347862243652344,,
final,535,cf_3305,latent,self,17,False,-3.0347862243652344,,
final,535,cf_3305,latent,self,18,False,-3.0347862243652344,,
final,535,cf_3305,latent,self,19,False,-3.0347862243652344,,
final,535,cf_3305,latent,self,20,False,-3.0347862243652344,,
final,535,cf_3305,latent,self,21,False,-3.0347862243652344,,
final,535,cf_3305,latent,self,22,False,-3.0347862243652344,,
final,535,cf_3305,latent,self,23,False,-3.0347862243652344,,
final,535,cf_3305,latent,self,24,False,-4.14103889465332,,
final,535,cf_3305,latent,self,-1,False,,,
final,535,syn_0,synthetic,self,0,False,-1.9412918090820312,,
final,535,syn_0,synthetic,self,1,False,-1.9412918090820312,,
final,535,syn_0,synthetic,self,2,False,-1.9412918090820312,,
final,535,syn_0,synthetic,self,3,False,-1.9412918090820312,,
final,535,syn_0,synthetic,self,4,False,-1.9412918090820312,,
final,535,syn_0,synthetic,self,5,False,-1.9412918090820312,,
final,535,syn_0,synthetic,self,6,False,-1.9412918090820312,,
final,535,syn_0,synthetic,self,7,False,-1.9412918090820312,,
final,535,syn_0,synthetic,self,8,False,-1.9412918090820312,,
final,535,syn_0,synthetic,self,9,False,-1.9412918090820312,,
final,535,syn_0,synthetic,self,10,False,-1.9412918090820312,,
final,535,syn_0,synthetic,self,11,False,-1.9412918090820312,,
final,535,syn_0,synthetic,self,12,False,-1.9412918090820312,,
final,535,syn_0,synthetic,self,13,False,-1.9412918090820312,,
final,535,syn_0,synthetic,self,14,False,-1.9412918090820312,,
final,535,syn_0,synthetic,self,15,False,-1.9412918090820312,,
final,535,syn_0,synthetic,self,16,False,-1.9412918090820312,,
final,535,syn_0,synthetic,self,17,False,-1.9412918090820312,,
final,535,syn_0,synthetic,self,18,False,-1.9412918090820312,,
final,535,syn_0,synthetic,self,19,False,-1.9412918090820312,,
final,535,syn_0,synthetic,self,20,False,-1.9412918090820312,,
final,535,syn_0,synthetic,self,21,False,-1.9412918090820312,,
final,535,syn_0,synthetic,self,22,False,-1.9412918090820312,,
final,535,syn_0,synthetic,self,23,False,-1.9412918090820312,,
final,535,syn_0,synthetic,self,24,False,-2.19635009765625,,
final,535,syn_0,synthetic,self,-1,False,,,
final,535,syn_1,synthetic,self,0,False,2.1040830612182617,,
final,535,syn_1,synthetic,self,1,False,2.1040830612182617,,
final,535,syn_1,synthetic,self,2,False,2.1040830612182617,,
final,535,syn_1,synthetic,self,3,False,2.1040830612182617,,
final,535,syn_1,synthetic,self,4,False,2.1040830612182617,,
final,535,syn_1,synthetic,self,5,False,2.1040830612182617,,
final,535,syn_1,synthetic,self,6,False,2.1040830612182617,,
final,535,syn_1,synthetic,self,7,False,2.1040830612182617,,
final,535,syn_1,synthetic,self,8,False,2.1040830612182617,,
final,535,syn_1,synthetic,self,9,False,2.1040830612182617,,
final,535,syn_1,synthetic,self,10,False,2.1040830612182617,,
final,535,syn_1,synthetic,self,11,False,2.1040830612182617,,
final,535,syn_1,synthetic,self,12,False,2.1040830612182617,,
final,535,syn_1,synthetic,self,13,False,2.1040830612182617,,
final,535,syn_1,synthetic,self,14,False,2.1040830612182617,,
final,535,syn_1,synthetic,self,15,False,2.1040830612182617,,
final,535,syn_1,synthetic,self,16,False,2.1040830612182617,,
final,535,syn_1,synthetic,self,17,False,2.1040830612182617,,
final,535,syn_1,synthetic,self,18,False,2.1040830612182617,,
final,535,syn_1,synthetic,self,19,False,2.1040830612182617,,
final,535,syn_1,synthetic,self,20,False,2.1040830612182617,,
final,535,syn_1,synthetic,self,21,False,2.1040830612182617,,
final,535,syn_1,synthetic,self,22,False,2.1040830612182617,,
final,535,syn_1,synthetic,self,23,False,2.1040830612182617,,
final,535,syn_1,synthetic,self,24,False,2.230907440185547,,
final,535,syn_1,synthetic,self,-1,False,,,0.0
final,535,syn_70,synthetic,self,0,False,1.7023463249206543,,
final,535,syn_70,synthetic,self,1,False,1.7023463249206543,,
final,535,syn_70,synthetic,self,2,False,1.7023463249206543,,
final,535,syn_70,synthetic,self,3,False,1.7023463249206543,,
final,535,syn_70,synthetic,self,4,False,1.7023463249206543,,
final,535,syn_70,synthetic,self,5,False,1.7023463249206543,,
final,535,syn_70,synthetic,self,6,False,1.7023463249206543,,
final,535,syn_70,synthetic,self,7,False,1.7023463249206543,,
final,535,syn_70,synthetic,self,8,False,1.7023463249206543,,
final,535,syn_70,synthetic,self,9,False,1.7023463249206543,,
final,535,syn_70,synthetic,self,10,False,1.7023463249206543,,
final,535,syn_70,synthetic,self,11,False,1.7023463249206543,,
final,535,syn_70,synthetic,self,12,False,1.7023463249206543,,
final,535,syn_70,synthetic,self,13,False,1.7023463249206543,,
final,535,syn_70,synthetic,self,14,False,1.7023463249206543,,
final,535,syn_70,synthetic,self,15,False,1.7023463249206543,,
final,535,syn_70,synthetic,self,16,False,1.7023463249206543,,
final,535,syn_70,synthetic,self,17,False,1.7023463249206543,,
final,535,syn_70,synthetic,self,18,False,1.7023463249206543,,
final,535,syn_70,synthetic,self,19,False,1.7023463249206543,,
final,535,syn_70,synthetic,self,20,False,1.7023463249206543,,
final,535,syn_70,synthetic,self,21,False,1.7023463249206543,,
final,535,syn_70,synthetic,self,22,False,1.7023463249206543,,
final,535,syn_70,synthetic,self,23,False,1.7023463249206543,,
final,535,syn_70,synthetic,self,24,False,1.698784351348877,,
final,535,syn_70,synthetic,self,-1,False,,,0.0
final,535,syn_71,synthetic,self,0,False,2.738534927368164,,
final,535,syn_71,synthetic,self,1,False,2.738534927368164,,
final,535,syn_71,synthetic,self,2,False,2.738534927368164,,
final,535,syn_71,synthetic,self,3,False,2.738534927368164,,
final,535,syn_71,synthetic,self,4,False,2.738534927368164,,
final,535,syn_71,synthetic,self,5,False,2.738534927368164,,
final,535,syn_71,synthetic,self,6,False,2.738534927368164,,
final,535,syn_71,synthetic,self,7,False,2.738534927368164,,
final,535,syn_71,synthetic,self,8,False,2.738534927368164,,
final,535,syn_71,synthetic,self,9,False,2.738534927368164,,
final,535,syn_71,synthetic,self,10,False,2.738534927368164,,
final,535,syn_71,synthetic,self,11,False,2.738534927368164,,
final,535,syn_71,synthetic,self,12,False,2.738534927368164,,
final,535,syn_71,synthetic,self,13,False,2.738534927368164,,
final,535,syn_71,synthetic,self,14,False,2.738534927368164,,
final,535,syn_71,synthetic,self,15,False,2.738534927368164,,
final,535,syn_71,synthetic,self,16,False,2.738534927368164,,
final,535,syn_71,synthetic,self,17,False,2.738534927368164,,
final,535,syn_71,synthetic,self,18,False,2.738534927368164,,
final,535,syn_71,synthetic,self,19,False,2.738534927368164,,
final,535,syn_71,synthetic,self,20,False,2.738534927368164,,
final,535,syn_71,synthetic,self,21,False,2.738534927368164,,
final,535,syn_71,synthetic,self,22,False,2.738534927368164,,
final,535,syn_71,synthetic,self,23,False,2.738534927368164,,
final,535,syn_71,synthetic,self,24,False,2.4417924880981445,,
final,535,syn_71,synthetic,self,-1,False,,,0.0
final,535,syn_4,synthetic,self,0,False,1.4715166091918945,,
final,535,syn_4,synthetic,self,1,False,1.4715166091918945,,
final,535,syn_4,synthetic,self,2,False,1.4715166091918945,,
final,535,syn_4,synthetic,self,3,False,1.4715166091918945,,
final,535,syn_4,synthetic,self,4,False,1.4715166091918945,,
final,535,syn_4,synthetic,self,5,False,1.4715166091918945,,
final,535,syn_4,synthetic,self,6,False,1.4715166091918945,,
final,535,syn_4,synthetic,self,7,False,1.4715166091918945,,
final,535,syn_4,synthetic,self,8,False,1.4715166091918945,,
final,535,syn_4,synthetic,self,9,False,1.4715166091918945,,
final,535,syn_4,synthetic,self,10,False,1.4715166091918945,,
final,535,syn_4,synthetic,self,11,False,1.4715166091918945,,
final,535,syn_4,synthetic,self,12,False,1.4715166091918945,,
final,535,syn_4,synthetic,self,13,False,1.4715166091918945,,
final,535,syn_4,synthetic,self,14,False,1.4715166091918945,,
final,535,syn_4,synthetic,self,15,False,1.4715166091918945,,
final,535,syn_4,synthetic,self,16,False,1.4715166091918945,,
